"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 18 21:11:37 GMT 2021","Mon Oct 18 21:11:49 GMT 2021","12450","","Home page spec [EDGE - win32] ","","","","Failed test [EDGE - win32] ",""
"passed","Mon Oct 18 21:11:41 GMT 2021","Mon Oct 18 21:11:46 GMT 2021","4921","","Home page spec [CHROME - win32] ","","","","Passed test [CHROME - win32] ",""
"skipped","Mon Oct 18 21:12:01 GMT 2021","Mon Oct 18 21:12:01 GMT 2021","2","","Home page spec [CHROME - win32] ","","","","Skipped test [CHROME - win32] ",""
"skipped","Mon Oct 18 21:12:15 GMT 2021","Mon Oct 18 21:12:15 GMT 2021","4","","Home page spec [FIREFOX - win32] ","","","","Skipped test [FIREFOX - win32] ",""
"skipped","Mon Oct 18 21:11:51 GMT 2021","Mon Oct 18 21:11:51 GMT 2021","2","","Home page spec [EDGE - win32] ","","","","Skipped test [EDGE - win32] ",""
"skipped","Mon Oct 18 21:13:48 GMT 2021","Mon Oct 18 21:13:48 GMT 2021","1","","Home page spec [CHROME - darwin] ","","","","Skipped test [CHROME - darwin] ",""
"failed","Mon Oct 18 21:13:35 GMT 2021","Mon Oct 18 21:13:46 GMT 2021","10838","","Home page spec [CHROME - darwin] ","","","","Failed test [CHROME - darwin] ",""
"passed","Mon Oct 18 21:11:58 GMT 2021","Mon Oct 18 21:12:00 GMT 2021","2438","","Home page spec [FIREFOX - win32] ","","","","Passed test [FIREFOX - win32] ",""
"failed","Mon Oct 18 21:12:02 GMT 2021","Mon Oct 18 21:12:13 GMT 2021","11098","","Home page spec [FIREFOX - win32] ","","","","Failed test [FIREFOX - win32] ",""
"passed","Mon Oct 18 21:13:31 GMT 2021","Mon Oct 18 21:13:33 GMT 2021","2258","","Home page spec [CHROME - darwin] ","","","","Passed test [CHROME - darwin] ",""
"failed","Mon Oct 18 21:11:48 GMT 2021","Mon Oct 18 21:11:59 GMT 2021","11048","","Home page spec [CHROME - win32] ","","","","Failed test [CHROME - win32] ",""
"passed","Mon Oct 18 21:11:31 GMT 2021","Mon Oct 18 21:11:35 GMT 2021","3558","","Home page spec [EDGE - win32] ","","","","Passed test [EDGE - win32] ",""
